title;director;duration;listed_in;rating;times_rated;duration_category
One Take;Manatsanun Phanlerdwongsakul;86.0;International;8.27;355.0;Medium Duration
Saladin;Youssef Chahine;194.0;Action & Adventure, Drama;8.78;261.0;High Duration
Stray Bullet;Georges Hachem;76.0;Drama, International, Romantic;9.1;338.0;Medium Duration
The Blazing Sun;Youssef Chahine;116.0;Drama, International;9.83;297.0;Medium Duration
The Land;Youssef Chahine;130.0;Drama, International;8.28;308.0;High Duration
The Nut Job;Peter Lepeniotis;85.0;Comedy;8.28;307.0;Medium Duration
An Evening with Beverly Luff Linn;Jim Hosking;108.0;Comedy;8.76;153.0;Medium Duration
Riding Faith;Paco Aguilar;81.0;Drama;8.5;258.0;Medium Duration
Last Flight to Abuja;Obi Emelonye;76.0;Drama, International;8.8;204.0;Medium Duration
The Darkness;Greg McLean;92.0;Horror, Thriller;8.65;321.0;Medium Duration
Wira;Adrian Teh;108.0;Action & Adventure, Drama, International;9.91;284.0;Medium Duration
4th Republic;Ishaya Bako;120.0;Drama, International, Thriller;8.75;285.0;Medium Duration
Asura Guru;A. Raajdheep;117.0;Drama, International;8.83;266.0;Medium Duration
Milea;Fajar Bustomi, Pidi Baiq;100.0;Drama, International, Romantic;8.27;198.0;Medium Duration
Axone;Nicholas Kharkongor;101.0;Comedy, Drama;8.82;379.0;Medium Duration
Da 5 Bloods;Spike Lee;156.0;Action & Adventure, Drama;8.85;226.0;High Duration
Jo Koy: In His Elements;Michael McKay;55.0;Stand-Up Comedy;8.15;349.0;Low Duration
From A to B;Ali F. Mostafa;104.0;Comedy, Drama, International;9.08;382.0;Medium Duration
Menahi;Ayman Makram;101.0;Comedy, International;9.42;204.0;Medium Duration
Middle Men;George Gallo;113.0;Comedy, Drama;9.43;263.0;Medium Duration
The Witch: Part 1 - The Subversion;Park Hoon-jung;126.0;Action & Adventure, International, Sci-Fi & Fantasy;8.64;255.0;Medium Duration
Before I Fall;Ry Russo-Young;98.0;Drama, Romantic;9.37;311.0;Medium Duration
365 Days;Barbara Białowąs, Tomasz Mandes;114.0;Drama, International, Romantic;9.41;185.0;Medium Duration
Forensic;Akhil Paul, Anas Khan;132.0;International, Thriller;8.49;309.0;High Duration
Project Papa;Kanika Batra;92.0;Drama, International;8.31;367.0;Medium Duration
The Night Clerk;Michael Cristofer;90.0;Drama;9.52;214.0;Medium Duration
Before the Summer Crowds;Mohamed Khan;86.0;Drama, International;9.25;236.0;Medium Duration
Big Stone Gap;Adriana Trigiani;103.0;Comedy, Romantic;9.32;305.0;Medium Duration
Choked: Paisa Bolta Hai;Anurag Kashyap;114.0;Drama, International;9.31;189.0;Medium Duration
Merry Men 2: Another Mission;Moses Inwang;115.0;Comedy, International;8.75;363.0;Medium Duration
The Last Days of American Crime;Olivier Megaton;149.0;Action & Adventure, Drama;8.14;384.0;High Duration
Hot Sweet Sour;Andaç Haznedaroğlu;102.0;Drama, International, Romantic;9.34;176.0;Medium Duration
Overnight Republic;Murat Kepez;105.0;Comedy, International;9.11;263.0;Medium Duration
Can’t Complain;Ahmed Nader Galal;114.0;Comedy, International, Romantic;8.17;272.0;Medium Duration
Lady Bird;Greta Gerwig;94.0;Comedy, Drama;8.88;268.0;Medium Duration
Andaleeb El Dokki;Wael Ehsan;106.0;Comedy, International;8.35;374.0;Medium Duration
Let's Dance;Inas El-Degheidy;116.0;Comedy, Drama, International;9.88;260.0;Medium Duration
Life's Speed Bump;Wael Ehsan;109.0;Comedy, International;9.65;200.0;Medium Duration
Mr. Romantic;Ahmed Al-Badry;97.0;Comedy, International, Romantic;8.64;306.0;Medium Duration
My Horrible Grandma;Sameh Abdulaziz;100.0;Comedy, Drama, International;8.75;290.0;Medium Duration
Sorry To Disturb;Khaled Marei;116.0;Drama, International;8.51;315.0;Medium Duration
The Student Cop;Wael Ihsan;111.0;Action & Adventure, Comedy, International;8.75;397.0;Medium Duration
What's Up?;Izidore K. Musallam;95.0;Comedy, Drama, International;8.56;369.0;Medium Duration
X Large;Sherif Arafa;135.0;Comedy, International, Romantic;8.65;168.0;High Duration
122;Yasir Al Yasiri;95.0;Horror, International;9.53;325.0;Medium Duration
Chippa;Safdar Rahman;92.0;Comedy, Drama;9.8;389.0;Medium Duration
Cook Off;Tomas Brickhill;100.0;Comedy, International, Romantic;9.78;164.0;Medium Duration
Kalek Shanab;Hani Al-Shaibani;80.0;Comedy, International;9.79;391.0;Medium Duration
Mirai;Mamoru Hosoda;98.0;Action & Adventure;8.04;183.0;Medium Duration
The Disaster Artist;James Franco;104.0;Comedy, Drama;8.01;163.0;Medium Duration
The Stolen;Niall Johnson;98.0;Drama;8.6;186.0;Medium Duration
High Strung Free Dance;Michael Damian;104.0;Drama, Romantic;9.73;380.0;Medium Duration
Freej Al Taibeen;Ahmed Zain;99.0;Comedy, Drama, International;9.72;201.0;Medium Duration
Kenny Sebastian: The Most Interesting Person in the Room;Angshuman Ghosh;68.0;Stand-Up Comedy;8.64;255.0;Low Duration
The Other;Youssef Chahine;106.0;Drama, International, Romantic;9.01;255.0;Medium Duration
Grandmother's Farm;Ahmed Zein;71.0;Comedy, Horror, International;8.33;360.0;Low Duration
Grandmother's Farm Part 2;Ahmed Zein;80.0;Comedy, Horror, International;8.32;244.0;Medium Duration
Intuition;Alejandro Montiel;116.0;Drama, International, Thriller;8.55;331.0;Medium Duration
I'm No Longer Here;Fernando Frías de la Parra;112.0;Drama, International;9.37;190.0;Medium Duration
Hannah Gadsby: Douglas;Madeleine Parry;73.0;Stand-Up Comedy;8.45;238.0;Medium Duration
Ne Zha;Yu Yang;110.0;Action & Adventure, Comedy, International;8.06;290.0;Medium Duration
Uncut Gems;Josh Safdie, Benny Safdie;135.0;Drama, Thriller;9.25;169.0;High Duration
One Day We'll Talk About Today;Angga Dwimas Sasongko;128.0;Drama, International;9.65;347.0;High Duration
Si Doel the Movie 3;Rano Karno;93.0;Drama, International;9.74;373.0;Medium Duration
Living in Bondage: Breaking Free;Ramsey Nouah;149.0;Horror, International, Thriller;8.12;334.0;High Duration
The Lovebirds;Michael Showalter;87.0;Action & Adventure, Comedy, Romantic;9.28;328.0;Medium Duration
#FriendButMarried;Rako Prijanto;102.0;Drama, International, Romantic;8.03;309.0;Medium Duration
Bye Bye London;Almunsif Alsuwaisi;177.0;Comedy, Drama, International;8.87;223.0;High Duration
Fifty Year Old Teenager;Fouad Al Shatti;204.0;Comedy, International;8.84;371.0;High Duration
Lock Your Girls In;Fouad El-Mohandes;233.0;Comedy, International, Romantic;9.94;276.0;High Duration
Mujeres arriba;Andrés Feddersen;98.0;Comedy, International, Romantic;8.28;283.0;Medium Duration
No Longer kids;Samir Al Asfory;237.0;Comedy, Drama, International;9.51;306.0;High Duration
Raya and Sakina;Hussein Kamal;230.0;Comedy, Drama, International;8.86;319.0;High Duration
Sayed the Servant;Hussein Kamal;173.0;Comedy, International;9.11;275.0;High Duration
The Married Couples;Hassan AbdulSalam;195.0;Comedy, International, Romantic;9.67;366.0;High Duration
The School of Mischief;Houssam El-Din Mustafa;253.0;Comedy, Drama, International;9.46;374.0;High Duration
The Witness Who Didn't See Anything;Muhammad Fadl, Hany Motawie;157.0;Comedy, International;9.14;300.0;High Duration
Anchor Baby;Lonzo Nzekwe;97.0;Drama, International;8.96;244.0;Medium Duration
Honeytrap;Rebecca Johnson;94.0;Drama;9.98;253.0;Medium Duration
I Will Follow;Ava DuVernay;80.0;Drama, Romantic;8.28;189.0;Medium Duration
Mutiny of the Worker Bees;Carlos Morett;94.0;Comedy, International;9.24;170.0;Medium Duration
What Are the Odds?;Megha Ramaswamy;92.0;Comedy, Drama;9.25;355.0;Medium Duration
Either Me Or My Auntie;Saeed Hamed;105.0;Comedy, International;9.54;178.0;Medium Duration
Escaping Tel Aviv;Sherif Arafa;120.0;Action & Adventure, International;9.01;331.0;Medium Duration
Game Over;Ahmed Al-Badry;96.0;Comedy, International, Romantic;9.14;297.0;Medium Duration
Karkar;Ali Ragab;107.0;Comedy, International;8.64;207.0;Medium Duration
My Sleeping Lover;Ahmad El-Badri;93.0;Comedy, International;8.98;241.0;Medium Duration
Omar & Salma 2;Ahmad El-Badri;101.0;Comedy, International;9.93;308.0;Medium Duration
Tarek's Situation;Wael Ehsan;110.0;Comedy, International, Romantic;9.42;255.0;Medium Duration
The Beach Loafer;Ali Ragab;112.0;Comedy, International;8.48;179.0;Medium Duration
Wadjda;Haifaa Al-Mansour;93.0;Drama, International;8.24;255.0;Medium Duration
Zaki Chan;Wael Ihsan;109.0;Comedy, International, Romantic;9.96;323.0;Medium Duration
Light in the Dark;Ekene Som Mekwunye;105.0;Drama, International;8.57;341.0;Medium Duration
The End;Mohammed Alhmly;97.0;Action & Adventure, Comedy, International;8.11;168.0;Medium Duration
Heaven Without People;Lucien Bourjeily;91.0;Drama, International;8.3;176.0;Medium Duration
I love you, stupid;Laura Mañá;88.0;Comedy, International, Romantic;9.07;235.0;Medium Duration
Dilan 1990;Fajar Bustomi, Pidi Baiq;109.0;Drama, International, Romantic;8.57;344.0;Medium Duration
Dilan 1991;Fajar Bustomi, Pidi Baiq;118.0;Drama, International, Romantic;8.56;325.0;Medium Duration
Fan of Amoory;Salmeen AlMurry Amer;109.0;Drama, International;9.76;269.0;Medium Duration
Malang;Mohit Suri;131.0;Action & Adventure, International, Romantic;8.12;279.0;High Duration
Match;Obaid Alhmoudi;91.0;Drama, International;9.45;160.0;Medium Duration
Rencor tatuado;Julián Hernández;152.0;Drama, International;8.64;212.0;High Duration
The Delivery Boy;Adekunle Nodash Adejuyigbe;67.0;International, Thriller;8.84;210.0;Low Duration
Wedy Atkalam;Sadeq Behbehani;72.0;Comedy, Drama, International;8.58;268.0;Medium Duration
Fire in the Blood;Dylan Mohan Gray;83.0;International;8.14;175.0;Medium Duration
The Wrong Missy;Tyler Spindel;90.0;Comedy, Romantic;9.28;212.0;Medium Duration
Ali & Alia;Hussein El Ansary;106.0;Drama, International, Romantic;8.12;245.0;Medium Duration
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend;Claire Scanlon;190.0;Comedy;8.52;253.0;High Duration
Action Replayy;Vipul Amrutlal Shah;129.0;Comedy, International;8.35;155.0;High Duration
Andaz Apna Apna;Rajkumar Santoshi;160.0;Action & Adventure, Comedy;8.29;242.0;High Duration
John Henry;Will Forbes;92.0;Drama, Thriller;9.06;346.0;Medium Duration
18 Presents;Francesco Amato;114.0;Drama, International;8.46;156.0;Medium Duration
Aerials;S.A. Zaidi;90.0;International, Sci-Fi & Fantasy;9.38;312.0;Medium Duration
In Paradox;Hamad AlSarraf;94.0;International, Sci-Fi & Fantasy, Thriller;9.94;197.0;Medium Duration
Si Doel the Movie;Rano Karno;86.0;Drama, International;9.09;182.0;Medium Duration
Sí, Mi Amor;Pedro Flores Maldonado;107.0;Comedy, International, Romantic;8.07;308.0;Medium Duration
Jerry Seinfeld: 23 Hours To Kill;Joe DeMaio;61.0;Stand-Up Comedy;8.77;202.0;Low Duration
Arctic Dogs;Aaron Woodley;93.0;Comedy;8.49;317.0;Medium Duration
Luccas Neto em: Acampamento de Férias 2;Lucas Margutti;81.0;Comedy;8.22;323.0;Medium Duration
One Day: Justice Delivered;Ashok Nanda;120.0;Drama, International;9.0;391.0;Medium Duration
Bennett's War;Alex Ranarivelo;94.0;Drama;8.26;375.0;Medium Duration
Death Can Wait;Fernando Ayllón;91.0;Comedy, International;9.51;199.0;Medium Duration
Lady Driver;Shaun Paul Piccinino;104.0;Drama;9.89;158.0;Medium Duration
Mike Birbiglia: My Girlfriend's Boyfriend;Seth Barrish;76.0;Stand-Up Comedy;9.1;265.0;Medium Duration
Roped;Shaun Paul Piccinino;90.0;Drama, Romantic;8.31;221.0;Medium Duration
The Stand at Paxton County;Brett Hedlund;103.0;Drama, Thriller;8.42;287.0;Medium Duration
All Day and a Night;Joe Robert Cole;122.0;Drama;9.58;353.0;Medium Duration
Get In;Olivier Abbou;98.0;International, Thriller;9.01;278.0;Medium Duration
Madagascar: Escape 2 Africa;Eric Darnell, Tom McGrath;91.0;Comedy;9.38;365.0;Medium Duration
Material;Craig Freimond;94.0;Comedy, Drama, International;9.08;289.0;Medium Duration
Mrs. Serial Killer;Shirish Kunder;107.0;International, Thriller;9.67;351.0;Medium Duration
Psycho;Mysskin;143.0;Horror, International, Thriller;8.03;230.0;High Duration
The Half Of It;Alice Wu;105.0;Comedy, Drama;8.23;323.0;Medium Duration
The Heartbreak Kid;Bobby Farrelly, Peter Farrelly;116.0;Comedy, Romantic;8.88;179.0;Medium Duration
What a Girl Wants;Dennie Gordon;105.0;Comedy;9.78;261.0;Medium Duration
Dangerous Lies;Michael M. Scott;97.0;Thriller;9.54;307.0;Medium Duration
Rich in Love;Bruno Garotti;105.0;Comedy, International, Romantic;9.0;293.0;Medium Duration
Ekşi Elmalar;Yılmaz Erdoğan;109.0;Drama, International;8.28;377.0;Medium Duration
Love Is War;Omoni Oboli;111.0;Comedy, Drama, International;9.31;312.0;Medium Duration
R.K.Nagar;Saravana Rajan;132.0;Action & Adventure, Comedy, Drama;9.96;372.0;High Duration
Beynelmilel;Muharrem Gülmez, Sırrı Süreyya Önder;102.0;Comedy, Drama, International;9.69;332.0;Medium Duration
Bir Baba Hindu;Sermiyan Midyat;107.0;Action & Adventure, Comedy, International;9.74;388.0;Medium Duration
Boushkash;Ahmed Yousry, Hazem Fouda;100.0;Comedy, International;9.97;151.0;Medium Duration
Cinar Agaci;Handan İpekçi;115.0;Comedy, Drama, International;9.01;181.0;Medium Duration
Görümce;Kıvanç Baruönü;104.0;Comedy, International;9.0;262.0;Medium Duration
İstanbul Kırmızısı;Ferzan Özpetek;110.0;Drama, International;9.32;186.0;Medium Duration
Küçük Esnaf;Bedran Güzel;100.0;Comedy, International;9.02;280.0;Medium Duration
Lembi 8 Giga;Ashraf Fayeq;111.0;Comedy, International;9.77;311.0;Medium Duration
Neseli Hayat;Yılmaz Erdoğan;108.0;Comedy, International;8.39;225.0;Medium Duration
Organize Isler;Yılmaz Erdoğan;104.0;Action & Adventure, Comedy, International;9.65;276.0;Medium Duration
The Reliant;Paul Munger;116.0;Drama;9.36;278.0;Medium Duration
We'll Be Right Back After The Break;Ahmed Nader Galal;106.0;Action & Adventure, Comedy, International;8.84;395.0;Medium Duration
5Gang;Matei Dima;96.0;Comedy, International;9.2;259.0;Medium Duration
Love Aaj Kal;Imtiaz Ali;140.0;Drama, International, Romantic;9.05;217.0;High Duration
The Lift Boy;Jonathan Augustin;107.0;Drama, International;9.99;297.0;Medium Duration
Bheeshma;Venky Kudumula;138.0;Action & Adventure, Comedy, International;9.64;392.0;High Duration
Bittersweet;Khaled Marei;132.0;Comedy, Drama, International;8.48;212.0;High Duration
She Made Me a Criminal;Amr Arafa;105.0;Comedy, International;8.31;237.0;Medium Duration
The Artist;Michel Hazanavicius;101.0;Comedy, Drama;8.16;314.0;Medium Duration
The Dealer;Ahmed Saleh;124.0;Action & Adventure, International;8.24;383.0;Medium Duration
The International Player;Ahmed Medhat;93.0;Drama, International;9.67;284.0;Medium Duration
The Promise;Mohamed Yassin;110.0;Drama, International;8.51;225.0;Medium Duration
الف مبروك;Ahmed Nader Galal;115.0;Comedy, Drama, International;8.82;244.0;Medium Duration
Kolaiyuthir Kaalam;Chakri Toleti;107.0;International, Thriller;8.7;277.0;Medium Duration
Yours Sincerely, Kanan Gill;Neville Shah;72.0;Stand-Up Comedy;8.1;263.0;Medium Duration
My Stupid Boss;Upi Avianto;107.0;Comedy, International;8.07;357.0;Medium Duration
My Stupid Boss 2;Upi Avianto;95.0;Comedy, International;8.84;284.0;Medium Duration
This Earth of Mankind;Hanung Bramantyo;180.0;Drama, International;8.17;371.0;High Duration
Time to Hunt;Yoon Sung-hyun;135.0;International, Thriller;8.39;339.0;High Duration
The Plagues of Breslau;Patryk Vega;94.0;International, Thriller;9.05;326.0;Medium Duration
The Set Up;Niyi Akinmolayan;105.0;Drama, International;9.76;231.0;Medium Duration
The Silence of the Marsh;Marc Vigil;93.0;International, Thriller;9.15;378.0;Medium Duration
The Willoughbys;Kris Pearn;92.0;Comedy;9.95;274.0;Medium Duration
Varane Avashyamund;Anoop Sathyan;144.0;Comedy, Drama, International;8.4;277.0;High Duration
Babamın Ceketi;Müfit Can Saçıntı;101.0;Comedy, International;8.37;270.0;Medium Duration
Earth and Blood;Julien Leclercq;81.0;Drama, International, Thriller;9.12;386.0;Medium Duration
Rising High;Cüneyt Kaya;95.0;Drama, International;9.64;176.0;Medium Duration
Sergio;Greg Barker;119.0;Drama;9.38;268.0;Medium Duration
The Legacy of the Bones;Fernando González Molina;121.0;International, Thriller;8.44;179.0;Medium Duration
Alelí;Leticia Jorge Romero;88.0;Comedy, Drama, International;9.94;230.0;Medium Duration
Hail, Caesar!;Ethan Coen, Joel Coen;106.0;Comedy;9.93;317.0;Medium Duration
Jem and the Holograms;Jon M. Chu;119.0;Drama;9.56;251.0;Medium Duration
Maurício Meirelles: Generating Chaos;Diego Pignataro;63.0;Stand-Up Comedy;8.95;190.0;Low Duration
Puerto Ricans in Paris;Ian Edelman;82.0;Comedy;9.09;177.0;Medium Duration
Stunt School;Ali Yorgancıoğlu;95.0;Comedy, International;8.03;256.0;Medium Duration
For the Broken Hearted;Digo Ricio;93.0;Drama, International, Romantic;9.79;168.0;Medium Duration
Mischief;Emcy Joseph;120.0;Comedy, Drama;9.13;169.0;Medium Duration
World Famous Lover;Kranthi Madhav;147.0;Drama, International, Romantic;8.76;290.0;High Duration
Chris D'Elia: No Pain;Matt D'Elia;55.0;Stand-Up Comedy;9.17;381.0;Low Duration
New Money;Tope Oshin;107.0;Drama, International;9.39;204.0;Medium Duration
Moms at War;Omoni Oboli;92.0;Comedy, Drama, International;8.36;345.0;Medium Duration
Code 8;Jeff Chan;98.0;Action & Adventure, International;9.86;335.0;Medium Duration
Love Wedding Repeat;Dean Craig;101.0;Comedy, International, Romantic;8.55;390.0;Medium Duration
School Life;Grand Corps Malade, Mehdi Idir;112.0;Comedy, Drama, International;9.43;320.0;Medium Duration
The Main Event;Jay Karas;103.0;Comedy;9.93;260.0;Medium Duration
Tigertail;Alan Yang;91.0;Drama;9.27;154.0;Medium Duration
Born Beautiful;Perci Intalan;96.0;Comedy, Drama, International;8.72;385.0;Medium Duration
The Last Airbender;M. Night Shyamalan;104.0;Action & Adventure, Sci-Fi & Fantasy;8.71;222.0;Medium Duration
Tiffany Haddish: She Ready! From the Hood To Hollywood!;Chris Robinson;66.0;Stand-Up Comedy;9.17;317.0;Low Duration
Mine 9;Eddie Mensore;83.0;Drama;9.33;154.0;Medium Duration
The Florida Project;Sean Baker;111.0;Drama;8.38;222.0;Medium Duration
Dark Light;Padraig Reynolds;90.0;Horror, Sci-Fi & Fantasy;8.04;245.0;Medium Duration
The Killing of a Sacred Deer;Yorgos Lanthimos;121.0;Drama, Thriller;9.68;255.0;Medium Duration
Angel Has Fallen;Ric Roman Waugh;121.0;Action & Adventure;8.46;364.0;Medium Duration
Coffee & Kareem;Michael Dowse;88.0;Action & Adventure, Comedy;8.58;314.0;Medium Duration
Money Heist: The Phenomenon;Pablo Lejarreta, Luis Alfaro;57.0;International;9.63;205.0;Low Duration
The Death of Stalin;Armando Iannucci;107.0;Comedy, Drama;9.74;237.0;Medium Duration
Sol Levante;Akira Saitoh;5.0;Action & Adventure, International;8.64;199.0;Low Duration
Violet Evergarden: Eternity and the Auto Memory Doll;Haruka Fujita;91.0;International, Sci-Fi & Fantasy;8.02;373.0;Medium Duration
Agneepath;Mukul Anand;174.0;Drama, International;9.68;359.0;High Duration
Brothers;Karan Malhotra;155.0;Action & Adventure, Drama, International;8.72;220.0;High Duration
David Batra: Elefanten i rummet;David Batra, Jon Rudberg;77.0;Stand-Up Comedy;9.52;157.0;Medium Duration
Dostana;Tarun Mansukhani;142.0;Comedy, Drama, International;9.63;339.0;High Duration
Duniya;Ramesh Talwar;170.0;Action & Adventure, Drama, International;9.46;279.0;High Duration
Duplicate;Mahesh Bhatt;165.0;Comedy, Drama, International;9.74;205.0;High Duration
Friendship;Raj Khosla;161.0;Action & Adventure, Drama, International;8.73;297.0;High Duration
